baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
F58D12.2	9.56955223095452	1.33418580794232	0.823239362668939	1.01329679528187	0.310918417806381	0.635081241522621
SRE-9	14.8945389394006	-1.34125484861643	0.83012285352828	-1.01341005736782	0.310864337475941	0.635081241522621
C53A3.1	9.78270070548587	-2.17505949503904	1.65297495249793	-1.01336048226728	0.310888007809068	0.635081241522621
SYP-3	622.262947073714	-0.784111570840139	0.280408250888277	-1.01320688653109	0.31096135181599	0.635099032098758
LGC-35	36.821319104752	0.855128264133354	0.350530251770172	1.0131173053965	0.311004133269407	0.635116507216946
CLEC-166	485.237608466596	-0.712119448471371	0.209515128549684	-1.0124302237252	0.311332393429499	0.635716904145159
F48C1.5	436.599740303904	-0.728479569682131	0.22570909505491	-1.01227453695008	0.311406806091343	0.635798888836732
Y22D7AL.4	31.752392301148	1.14273998446308	0.635083028465254	1.01205662197639	0.31151098128383	0.635871662048623
T28C12.1	4.6888245292838	1.91632776454917	1.39943217235036	1.01207317691606	0.311503066317071	0.635871662048623
RPL-34	22692.3726916782	-0.713739860569398	0.211248145139326	-1.01179520619426	0.311635982540975	0.636056855258785
DAPK-1	1022.27692496473	0.723050247677081	0.220507171532841	1.01153285005001	0.311761466697079	0.636242993236302
Y69H2.1	18.5895555909134	0.973341737820456	0.468286138915376	1.01079596102671	0.31211409665252	0.636822571916526
NSPE-1	201.081083994256	-1.06161589953639	0.555594515054991	-1.01083773204781	0.312094100575153	0.636822571916526
F56A4.2	18386.4705901124	1.0339377228147	0.528574905499603	1.01014580385731	0.312425440237849	0.637387741259208
W04H10.6	2.33477578326496	2.29048304388147	1.77263530385751	1.01006847826235	0.31246248309123	0.637393239389245
T12A7.2	294.798675510111	0.785288018784934	0.282507085711873	1.00984376397517	0.312570148970864	0.637472717271383
NASP-1	3399.27627523286	-0.701530965668507	0.199560648370487	-1.00987327568892	0.312556007823604	0.637472717271383
C02B10.4	2194.30398466989	-0.649262708736024	0.147842952558277	-1.00960313733715	0.312685465922261	0.637567760808635
C26C6.4	7.08413594298963	-1.37963489104038	0.87124241123278	-1.00963277234832	0.31267126224473	0.637567760808635
T28D9.3	383.624996830711	0.807342063626892	0.304572899090058	1.00909195974135	0.312930533619121	0.637997353589325
F26H11.8	3.60895050853254	1.95712934884309	1.44593451145636	1.0077422852128	0.313578199439858	0.639177355778277
MATH-7	2.31554426294459	-2.49213399568688	1.97678725827577	-1.00776347446942	0.313568024579533	0.639177355778277
F07E5.4	2.34092549236987	-2.25678239742209	1.74379732149544	-1.00744643644452	0.313720285631266	0.639255797085807
C50F4.6	1245.28034413568	-0.934406999658636	0.431226591243652	-1.00737526043051	0.313754475392441	0.639255797085807
Y70C5A.2	2.59529825486668	1.83031439859133	1.32048133976334	1.00744657158862	0.313720220716444	0.639255797085807
SRX-91	3.15675621616838	1.86432673492618	1.35406768749761	1.00757646572863	0.313657831732004	0.639255797085807
Y48G1BL.7	15.249062901791	1.0791335994868	0.574995361956805	1.00719699288689	0.313840117875101	0.639360090834148
SPP-2	736.652664196174	-0.912488399856067	0.409596877359942	-1.00705943491259	0.313906213363294	0.639424544608413
EBP-2	2155.52665329017	-0.7804390643238	0.278912630703044	-1.00547280206317	0.314669239467284	0.640908470727076
FLP-27	167.664807582068	0.715484486991212	0.214347634749233	1.00530377787144	0.314750596533481	0.641003821320436
W02D7.8	31.5953666991439	-0.98888113708478	0.486443206831185	-1.00501174694057	0.314891193486526	0.641219782456871
C25E10.7	9.32158482454678	1.31023422478654	0.806336684757226	1.00483363848252	0.314976963248324	0.641263237731834
ACDH-1	9040.61604104107	-0.917508808116389	0.415504450191164	-1.00482391445941	0.314981646382803	0.641263237731834
B0041.5	1337.63225703347	-0.596372265528231	0.0959197117047301	-1.00471804820363	0.315032635021866	0.641296688032115
D2023.4	765.281142391873	-0.644584390084407	0.143940102239764	-1.00447608299993	0.3151491937144	0.641393242789879
MRPL-51	964.388538412195	-0.588560404411365	0.0881618486668543	-1.00452072807612	0.315127685301644	0.641393242789879
C30G7.2	103.518398184872	0.724749678029417	0.223844084338144	1.00404564495841	0.315356612962329	0.641745001287634
Y45F3A.5	9.73558961969521	1.51986393023935	1.01601244703847	1.00379078348115	0.315479467732578	0.641924614332614
C23H4.7	213.384858975633	0.80036655186364	0.299260459488401	1.00369608593507	0.31552512424667	0.641947125385972
Y6D1A.1	778.396493697667	-0.74794683603899	0.247082324076396	-1.0034988822686	0.315620215950265	0.642070198135176
B0393.9	369.791049562814	-0.706723042364785	0.206087873368122	-1.00308202994326	0.315821284280346	0.642141737852778
NPR-2	51.2785183128277	0.835343586791009	0.334318139983502	1.00306727839404	0.315828401216916	0.642141737852778
EGL-47	20.3777392749741	0.984312620962856	0.482774941564326	1.00318508535996	0.315771567771404	0.642141737852778
F15B10.3	84.5038075609359	-0.8330112861275	0.331982439317697	-1.00309910009673	0.315813048856476	0.642141737852778
R09H10.1	9.6137576458388	1.26417308442594	0.761650593335243	1.0033118743854	0.315710408627743	0.642141737852778
M57.1	316.459966306464	0.644156893103195	0.143771598477856	1.00267990778025	0.316015327217301	0.642451405255418
STR-46	2.9768559561675	2.06075863515958	1.55671975225764	1.00259448298005	0.316056558795902	0.642464844076629
SRE-18	4.12099632233221	2.01794016087901	1.51616432231159	1.00117127051553	0.316744013465832	0.643791747851638
F21F8.6	13.1466593291177	-1.1968826055692	0.696421832881026	-1.0006616287233	0.316990424223131	0.644222024127548
SRSX-18	4.85168948806132	1.65498480350284	1.15467064449289	1.0002720767272	0.317178856569366	0.64453438911057
ZIP-9	1321.93507358826	0.691586065865562	0.191698173225315	0.999415188168639	0.317593605303161	0.645306529465757
R11G10.4	4.51419964987491	-2.64548977819689	2.15249054882337	-0.99674759518442	0.318887040957204	0.647863676269195
D1046.2	596.744472812857	-0.676454600058125	0.177103908390687	-0.996333743628461	0.319088013710566	0.648151984279313
F25B5.5	920.447720085818	-0.599877071568302	0.10024682937847	-0.996311526135442	0.319098805215057	0.648151984279313
T28F4.6	33.0748248065265	0.965834492765155	0.467699123495954	0.99601318318311	0.319243739814224	0.648375405464875
FBXA-64	186.116307062086	0.749967260272045	0.251095078429534	0.995508401978472	0.319489059928479	0.648802635707242
R13A1.7	4.00543009541973	-1.61800955790236	1.12376061136698	-0.994882314430276	0.319793505389564	0.649207754021895
K06H7.1	22.0286895154565	1.13314524492302	0.636365319051729	0.994939896892077	0.319765497040909	0.649207754021895
TPRA-1	456.601831064403	0.893177761468384	0.395174811962059	0.994946412490817	0.319762327927665	0.649207754021895
H03G16.5	35.7063039300963	-0.933530971338273	0.436047786645407	-0.994228120439515	0.320111820732644	0.649782876540766
ZK616.3	221.267520322099	-0.659121161774259	0.160078843297251	-0.994017438511762	0.320214377671125	0.649912514915865
C03A3.3	9.50668939826327	1.17582297931482	0.679934517691548	0.9939530377268	0.320245731335381	0.649912514915865
NMUR-3	38.4358719896006	0.867607425506554	0.369873470829304	0.993873458083735	0.320284477632574	0.649920071233207
Y69A2AR.18	17068.6097026499	-0.691237179277454	0.192545993398978	-0.993202589685613	0.320611236579736	0.650511996196168
SRE-46	2.53566656668144	-2.57786199325311	2.09366594484494	-0.992451540977323	0.320977307235667	0.651183545465427
CHW-1	172.037069328202	0.774107382113762	0.276932264257664	0.989799375123466	0.32227219032803	0.653739072575125
K07E3.9	35.7152002823657	-1.17884965801183	0.686489670534843	-0.98887089951833	0.32272630999487	0.65458871292762
FBXA-72	507.236078117465	-0.882075655807752	0.386515283778326	-0.988513706554694	0.322901125045643	0.654871713384918
DCT-17	785.287446306297	1.02369639171251	0.530290723851499	0.987564685101229	0.323365888848161	0.655742629150401
F41C6.7	70.4362224701988	0.755301494581397	0.258664656226703	0.986997985366973	0.323643626237289	0.656234131565272
Y43F8B.8	9.98920591519637	1.27347087190844	0.784157057135103	0.986372391691906	0.323950407776397	0.656712663000503
MEL-32	12391.9993160425	-0.639406637808798	0.141332019340429	-0.986376890809196	0.323948200802278	0.656712663000503
R52.5	3.63142094258712	2.1461601861576	1.67117832450693	0.985029641671122	0.324609511186777	0.657976919616933
ARRD-8	20.9213778532368	1.45055921055272	0.965143642658664	0.984888848186613	0.324678671726039	0.658045228398877
LIN-37	1004.64777588315	-0.616364021432752	0.118225429853559	-0.984255431144443	0.324989937316806	0.658604157124382
T27A3.8	7.16812115477458	-1.82265280738653	1.34497553446392	-0.9834028749926	0.325409195877442	0.659381791646395
Y71H2AM.5	11371.6159521499	-0.717483845623877	0.221287960916882	-0.982809208068784	0.325701349079772	0.659757699407375
SRI-17	5.4082813171183	2.19516134089647	1.72473460376936	0.982853441446438	0.325679575232231	0.659757699407375
F15D4.2	719.280442311498	0.656110858911378	0.158841475746477	0.982809169819996	0.325701367908119	0.659757699407375
Y87G2A.17	322.710254354475	0.697954524529383	0.201452104509518	0.982638156158008	0.32578555816465	0.659856210746715
Y116F11A.4	6.63672741812927	1.48079804358381	0.998295326158115	0.982472839333384	0.325866957310218	0.659949047998005
CYP-13A3	9.17863695915331	1.30499421244354	0.819863164829412	0.981864104860761	0.326166801616268	0.660484214054243
MPS-4	9.24577238290088	2.0993639762115	1.62940196700247	0.981565021155445	0.326314186937573	0.660710569230829
DEL-2	36.6881631966848	0.94326629348904	0.451639802728618	0.981459762427959	0.326366067632297	0.660743521389105
Y39B6A.27	87.6893354650292	-0.808036082478647	0.31410527906321	-0.980677826865361	0.326751641578235	0.661451970412054
CLC-4	17.1483372731834	-1.2420352910114	0.756906860969394	-0.980352179739857	0.326912306050845	0.661705024365787
OAC-10	8.50387427185101	1.37291476667187	0.89065721314383	0.980079377104762	0.327046938133785	0.661905336563274
MADF-9	161.070701685912	0.778428410298023	0.284132670228174	0.97992395620831	0.32712365671303	0.661988407592551
Y54G2A.20	30.3649880340902	0.855370932030359	0.362747054078252	0.979665935353668	0.327251046298482	0.662173990422083
CYP-14A3	76.7809523009549	1.4329244855526	0.953223726822221	0.97870464121021	0.327725938186575	0.663062607384242
C25G4.17	8.41844703355374	-2.28317051018149	1.82279459993481	-0.978261900844597	0.327944808068605	0.663382360407886
T20G5.12	18.8514023341541	1.65512404479827	1.1808182659474	0.978240325467425	0.327955476336797	0.663382360407886
GLB-30	9.26019986558049	1.23906419994615	0.755604490720307	0.978109856443033	0.328019993496521	0.663440547064299
SRE-10	5.15737132389491	1.51613366767516	1.03913378185105	0.977866070204243	0.328140568282365	0.663555054437384
PAS-5	6516.28046145887	-0.64885822327033	0.152229996556837	-0.977850795751359	0.328148123865489	0.663555054437384
C49C3.8	111.541201543003	0.975261732173657	0.486090501825157	0.97772272938714	0.328211476961102	0.663610849636868
TBC-8	258.693555540739	0.705174572430283	0.209877257042625	0.977593167174913	0.32827557810982	0.663668145003153
DNJ-24	507.159332943571	0.629782622556905	0.132840296722401	0.976982329602252	0.328577900528797	0.664206982583103
R11F4.1	3678.00170176615	0.789258342249898	0.296140317434865	0.976761100127877	0.328687438360217	0.664356038955511
GST-18	3.60813770455595	-2.24131259913992	1.78322264708906	-0.976497579807236	0.328817946643289	0.664547444550155
BBS-8	62.5544354303946	0.970091938150741	0.481475325102263	0.976357278643295	0.328887444413462	0.664615518455909
NHX-6	37.4032747844129	-1.67953462428572	1.2081924439815	-0.97628041804223	0.328925521123339	0.664620088794185
F29G9.1	187.537760538453	-1.0856985710539	0.60059242545069	-0.975201394880043	0.329460370366195	0.665628317135055
CLEC-210	47.2122203279257	-1.04762238959732	0.561953472852475	-0.97449774056488	0.329809460451317	0.666261066579042
T27A10.2	33.3363219897674	0.940615137485811	0.452496425729466	0.973742802002245	0.330184259445452	0.666945608199549
NHR-127	9.02574125637358	1.64332371861495	1.17482307290839	0.973188001649086	0.330459872946947	0.667429675911679
CHIL-11	12.8542854351699	-1.18220826558843	0.701523533357408	-0.972466685933488	0.330818430452411	0.668081142007334
K03H6.5	37.8505111614682	0.896120839384853	0.407385575212298	0.972348712097686	0.33087709779045	0.668126910086766
F13H10.5	35.1692449228516	0.886739663154847	0.39777733257786	0.972251637991835	0.330925376926274	0.668151694007275
Y7A5A.21	7.14896937584358	1.56783973394037	1.09845045958536	0.97213281183701	0.330984480496198	0.66819832512706
DHCR-7	125.553804364521	0.745209856615769	0.252277753204147	0.971983670781076	0.331058672217952	0.668275403061953
F21H7.3	31.2347270218978	-1.38827101292594	0.914260785110021	-0.971572911572545	0.331263064132155	0.668615257896497
C40A11.6	6.62086453169123	2.29025709252422	1.84366382434815	0.971032283044981	0.331532202784095	0.669012949876517
ZK20.4	672.309700728973	-0.614159477754345	0.117556781933599	-0.971100738525037	0.331498116087775	0.669012949876517
ACE-4	21.2397744528728	0.984547659797141	0.499449744889597	0.970162993884901	0.33196525338307	0.669813983584825
F53C3.7	4.29118425837567	2.01051430368779	1.5571325663299	0.970061468336002	0.332015853822314	0.669843248464957
SARS-1	5165.97653277931	-0.609913225555374	0.113318473113868	-0.969949757838053	0.332071536209459	0.669882758717136
NHR-54	70.5869689887696	0.878378526210375	0.390252163962121	0.969574447374753	0.33225865487015	0.670045417790053
DDX-15	2856.99075388991	-0.600794567356968	0.103957927571893	-0.969570764935294	0.332260491162584	0.670045417790053
BKIP-1	26.5921693822684	0.929161684979458	0.442581150779462	0.969679084216826	0.332206479198644	0.670045417790053
SDZ-9	12.3944670038287	-2.17826858199728	1.73163324506317	-0.969182467928455	0.332454156898662	0.670363119588012
T22E5.1	56.6379021697065	-0.82928155307835	0.339815141423966	-0.96900200414415	0.332544189233607	0.67047180786702
PEPM-1	16.2602774383718	-1.02005629287168	0.536927826964155	-0.968577650020729	0.332755959086573	0.670825891664262
PTR-23	1143.5070166176	0.990920367996586	0.50697783997868	0.968327073264644	0.332881047893931	0.671005171167465
Y46B2A.2	3.89211526611369	-3.2784355414776	2.87045436539551	-0.967942767170513	0.333072953840481	0.671319083786011
C54E4.4	55.949635845244	0.826787419525087	0.338124901748008	0.966469543756438	0.333809279759693	0.67273010474594
C27C7.2	2.70992122786605	2.07356524668968	1.62902794845528	0.965953498945065	0.334067450177262	0.673146106534084
F53F4.17	43.0486028062671	0.963298360091955	0.479648654179769	0.965911935861106	0.334088249241737	0.673146106534084
F47B3.5	5.40983714872446	5.65279843526644	5.33869387382495	0.965179603297741	0.334454861239353	0.673811623061413
GPA-15	38.1098515258741	1.0626959036245	0.583056145663885	0.965080134750654	0.334504676047879	0.673838826901921
BATH-7	131.19887374946	0.71231530038221	0.220077830115058	0.964728252142484	0.334680940637489	0.674120722393344
C15B12.9	5.94921729368304	1.99141315399407	1.54619800882441	0.964568021354527	0.334761223070825	0.67420924859185
GUR-3	5.70844209543802	1.64797590340556	1.19028184445977	0.964457207130286	0.334816752964444	0.674247909360953
TWK-47	13.578832112715	1.08384299668558	0.606162903199361	0.963178369385562	0.335458018235375	0.675465977039263
MEC-14	19.8870068411064	1.1791183538829	0.705299722686801	0.962879088192234	0.335608205066248	0.675695070132837
C06B3.7	140.954564503522	-1.5086545492186	1.04816992359037	-0.962300602714854	0.335898626324448	0.676206423161508
NHR-190	85.5298336710997	0.753594093308948	0.263570515077143	0.962148946116847	0.335974790341222	0.676286385113576
ZK849.1	88.1072829869273	-1.07790472379297	0.601033491530672	-0.961518337890292	0.336291609603677	0.676850694079765
R10F2.4	66.821130008486	1.02601984654786	0.5474917727567	0.960781280601301	0.33666215271195	0.677497462481502
F20G2.7	48.1977303631927	0.977732004486209	0.497257352935018	0.960733917088278	0.336685972894563	0.677497462481502
R02F11.1	368.71269537262	1.62159922422802	1.16780529261657	0.960433414131033	0.336837127887361	0.677728134251953
C25H3.15	11.3986330431141	-1.50766630201735	1.04954643168918	-0.96009692529331	0.337006435800053	0.677995276359669
FBXC-41	33.8144220619658	0.942674156222803	0.461256860470991	0.959712893529186	0.337199732284217	0.678237094298528
C05C10.7	228.78683425518	-0.701196430795177	0.209634069127828	-0.959750634199132	0.33718073294103	0.678237094298528
NHR-104	271.148859658171	0.812407234114171	0.325552279300147	0.959622321753561	0.337245330579239	0.678255294197349
T10F2.2	1186.9969142955	-0.674976834833499	0.182363101396813	-0.959496923956993	0.337308468551599	0.678308761477245
C08B11.9	859.713933659391	-0.624165743257565	0.129420621801771	-0.959396899264984	0.337358836575878	0.678336540290233
SLC-17.9	63.7898802512528	1.13152735868763	0.658612948983469	0.958874798411349	0.337621822006455	0.678729094379555
Y53F4B.20	53.8457271725146	0.987569135148934	0.508486176706372	0.958864090086136	0.337627217234341	0.678729094379555
FKH-2	3.57595443546929	1.56290534852381	1.10922298807544	0.95824316656834	0.337940154903757	0.679284602962415
ABHD-3.1	1120.41192044722	-0.615133695015287	0.120179389330004	-0.958015310754647	0.338055038092377	0.679426388141976
H17B01.5	19.3501930366429	1.06951308611577	0.594507340628239	0.957958038859441	0.338083918095759	0.679426388141976
KIN-6	21.5164819967731	1.54384786923922	1.08995026949529	0.957702290144471	0.338212901624932	0.679538416571444
K12H6.2	84.1109300198112	-0.825546615161239	0.339902938198382	-0.957763462966113	0.338182047035171	0.679538416571444
Y47D7A.12	27.7934162150975	0.883616286122636	0.400786707510705	0.957158206431758	0.338487408258	0.680016329440695
F32E10.8	21.9383119685128	-1.06318141319766	0.588575818586619	-0.956854487413467	0.338640705848018	0.680250657980264
PMK-1	559.330377574704	0.841391482839674	0.35682877107959	0.956737546153551	0.338699742064553	0.680295607045343
KIN-1	1710.20037602909	0.702135113875961	0.21133108501899	0.956485478025146	0.338827017720861	0.680477593922729
B0205.13	298.1020904699	1.09539638568817	0.622574580059109	0.956345480137726	0.338897719497059	0.68054593449918
TTR-11	5.3760385064427	-1.45878293631399	1.00339027768062	-0.955543378923562	0.339302979389477	0.681138618404428
HIS-54	1155.0652252372	0.929680511862029	0.449642489141756	0.955604779882282	0.339271945705761	0.681138618404428
ABCH-1	14.3037988494426	1.17456152427231	0.70587166573931	0.955643294685581	0.339252480225268	0.681138618404428
STR-87	5.01735845087246	-1.56147972855766	1.11125002278623	-0.955212334570956	0.339470329415735	0.681400854836971
C38D9.5	33.6519251240453	-0.851130994840444	0.367864861642591	-0.954510831158413	0.33982512935828	0.681744316270444
RCQ-5	992.82129903153	0.684471252553985	0.193261485113151	0.954516376845499	0.339822323579722	0.681744316270444
ZK721.4	10.434087268874	1.09333720189373	0.621561036633523	0.954592014176661	0.33978405719792	0.681744316270444
C15C6.3	921.334761324867	0.611301380670019	0.116593833700164	0.954607779312283	0.339776081660283	0.681744316270444
C12D12.3	10.604459367095	1.15801511648158	0.689325733020437	0.954577908470555	0.339791193336586	0.681744316270444
K12H4.3	1586.49792050812	-0.611788409959003	0.117144078390609	-0.954281355872312	0.339941242843459	0.681881010308585
SRA-37	38.3077983739056	1.0499642946535	0.576368857766539	0.954188081543209	0.339988446512549	0.681881010308585
C09H10.9	79.9811081492583	-0.788272285720283	0.302122064651514	-0.954158333496079	0.340003502095454	0.681881010308585
HID-1	473.830251903699	0.716597620313645	0.227069843758504	0.953881047031519	0.340143858228805	0.68208878075988
NHR-58	149.325606749923	0.765134942526186	0.278345591945305	0.952538679248368	0.340823859355371	0.68337853679715
F36H12.17	45.071873696043	-1.11728257060188	0.64824860350735	-0.952231238543479	0.340979721562775	0.683617188098575
T25D1.1	4.27047245744016	-2.3146273845093	1.90638419667776	-0.95186866722439	0.341163591802089	0.683911934003605
AQP-11	1331.31053915011	-0.653675407684086	0.161517073812803	-0.95144992449649	0.341376027141248	0.684263872938014
F26A1.1	1041.23187473009	-0.651341050233513	0.159092335804772	-0.95127807048624	0.341463236116965	0.684364755656391
C35A11.2	83.3030476606721	1.12711323937381	0.659480893439486	0.95091949685325	0.341645243677849	0.684655592541019
NLP-17	191.705328502364	0.710525837914706	0.221570263454763	0.950153845701809	0.342034086541844	0.685286821848088
UCP-4	479.991612187868	-0.626673683193467	0.133310659829384	-0.950214209093176	0.3420034201716	0.685286821848088
BEN-1	1128.68945317682	-0.667348214602425	0.176157047318051	-0.949994434797029	0.342115080404871	0.685375099543688
PIKI-1	824.036952929547	0.602428742410201	0.107857385120829	0.949668326331605	0.342280808566121	0.685633092029524
T13A10.1	24.9250305478954	-1.01158427959118	0.538742725090108	-0.949589211632725	0.342321022354525	0.685639634304687
F53C11.4	1293.76087801567	0.638474893302552	0.145851387994456	0.949424583520702	0.342404712065002	0.685733244311487
F40F8.3	160.109502321504	-0.696265151749206	0.206902995797569	-0.948585355145021	0.342831542274287	0.686513966762052
GLB-33	187.605270620375	0.690580701214614	0.200962869781409	0.948337876653093	0.342957474340638	0.686692042656368
C06E4.3	50.6669938835049	-0.966121931849357	0.491747816945662	-0.94788815686977	0.343186394704109	0.687076267830851
MLTN-10	30.1355722618068	-0.974604753581061	0.501208878205248	-0.94692008505625	0.343679502415249	0.687989269290158
C04C11.1	69.9337711482908	-0.803412883277779	0.320823887176011	-0.945730338063386	0.344286144451285	0.689129326133373
F25D7.5	40.7617132164475	-1.3406917876555	0.88929015634595	-0.945351504968704	0.344479451636	0.689441887835339
Y60A3A.8	494.587751640775	0.627965775634377	0.135393616009083	0.945138917227768	0.344587959125069	0.689584682139966
SRSX-6	4.27012845604294	1.58267246340042	1.14650077066473	0.944327724064848	0.345002202774242	0.690339214673455
LIN-66	1328.43480031385	0.679960676441371	0.190967403218883	0.942363321739804	0.34600665895425	0.692199824300778
C24H10.4	7.31378137326385	-1.36221689654848	0.91490864247616	-0.942407642160785	0.345983976107476	0.692199824300778
ACDH-10	4431.4215232738	0.612752907376173	0.119719563797101	0.941808538220747	0.346290672995534	0.692693329608507
T21D12.11	8.15998830651654	1.23545826971816	0.781101261418455	0.941565845614675	0.346414962916682	0.692792592611797
ACBP-1	4385.67569735636	-0.636054916620339	0.144498049310206	-0.941569227195985	0.346413230915698	0.692792592611797
F53G2.2	34.4357977425414	-1.17759124354882	0.719881177092789	-0.941254286277138	0.346574563126639	0.693037087062612
APR-1	1262.168113809	-0.675824031118434	0.186833433679555	-0.941073702151172	0.346667091057688	0.69311770697722
SINH-1	173.749743872985	0.715237840714578	0.228725846507267	0.941029813645221	0.346689581083287	0.69311770697722
DRD-1	335.942888106252	-1.61337274575176	1.18340539167485	-0.940821085981382	0.346796553247655	0.693256882324327
HMBX-1	227.710040787977	0.828657519943458	0.349459024972115	0.940475124285839	0.346973903619935	0.693536700718992
DOT-1.4	15.0743763612944	-1.64790946364892	1.22100432610254	-0.940135459890681	0.347148081953987	0.693810119205184
Y71H10B.1	2735.77965710771	-0.604619847460986	0.111299628148057	-0.939983800501248	0.347225870153343	0.693890854236009
ATAD-3	1931.38638925724	-0.605958119126669	0.112733343530407	-0.939900439465711	0.347268631905132	0.69390158310149
F59F3.6	48.4538884633094	0.824895089267398	0.345983293662348	0.939048489388825	0.347705849254777	0.694700413934206
K03A11.6	8.92180352811289	1.23196951318895	0.780148942301357	0.938243293684041	0.348119394094764	0.695321629105944
POML-1	3.35719092223892	1.5785741232707	1.14959097881887	0.93822424074592	0.348129183382191	0.695321629105944
C40A11.4	11.5691314636975	-1.63512451507671	1.20968461355262	-0.938364018488306	0.34805737046844	0.695321629105944
BUS-1	31.5604060873705	1.76597907832821	1.35001125185415	0.937754464334631	0.348370607085383	0.695654078950118
RNR-1	4770.40754253378	-0.747196692585964	0.263590669944842	-0.937805168284948	0.348344544598963	0.695654078950118
MIF-4	21.3827031162249	1.26681318772058	0.817927264144551	0.937507797252081	0.348497414835619	0.695757560742828
SQV-3	469.548340327077	-0.66903374021685	0.180295911715161	-0.937535070034733	0.348483392875782	0.695757560742828
SRE-14	28.0866748988009	1.18124578369437	0.727154502469032	0.936865248556142	0.348827876930057	0.696342395889744
K07F5.16	119.397593799781	0.708618938605996	0.222851198264542	0.936135592855774	0.349203379346025	0.696942042431081
UNC-39	16.0465934678124	1.24875068714096	0.799796769019092	0.936176183931402	0.349182483237347	0.696942042431081
FRPR-16	25.3951963418913	1.05875760922296	0.596987451942708	0.935962066547062	0.349292718885801	0.697045379542295
UNC-94	1642.48696827169	0.597790901180865	0.104503359226439	0.935768016499552	0.349392642202802	0.697169813049182
FLP-14	936.81621226567	0.715190429816838	0.229992065227537	0.9356428431735	0.349457108057998	0.697223476425359
K12B6.4	12.7139327816265	1.07348549357208	0.612998132334487	0.935541991601298	0.349509053392984	0.697252150485228
AQP-5	5.14133608324275	1.50815477496627	1.0777512024588	0.935424402836433	0.349569625695547	0.697265519662772
F45B8.3	18.8419976396846	1.28455540976089	0.83875303087815	0.935383099527501	0.349590903429564	0.697265519662772
MRE-11	1441.44513891065	-0.638236940389713	0.147853347952605	-0.934959825421239	0.349809003890983	0.697625543815688
C28A5.2	602.930579082899	-0.62289715159361	0.131509825769745	-0.934509272400564	0.350041255213233	0.698013708681708
CEH-19	42.6712561393994	-1.04797860389607	0.586853428996544	-0.933757181640829	0.35042916127802	0.698637080558252
F42H10.3	625.92771475093	0.611062114682552	0.118940562832521	0.933761469070371	0.35042694917692	0.698637080558252
SRH-277	6.89760002737293	-2.09674999451526	1.71112577859037	-0.933157582273506	0.350738612047419	0.699178904690509
SCL-25	11.5887732441804	1.88250963060704	1.48199384565422	0.932871370998671	0.350886385577758	0.69939835200499
DPY-31	1438.32043083424	0.675084168433007	0.187712592340033	0.93272468431873	0.350962136562948	0.69947420988064
K06B4.4	4.9974682342862	1.66590059151398	1.25028350127219	0.932508979225638	0.351073548417341	0.699545993555309
F44A2.7	9.64214926978	1.40190538006109	0.96713909228753	0.932549813417069	0.351052455804738	0.699545993555309
ZK697.14	13.1621070380329	-1.50234766394323	1.07545620163924	-0.932020906491054	0.351325721105991	0.69997330970194
R01H2.8	8.77672305729279	1.34573440156475	0.907537964538953	0.931899749223608	0.351388337244814	0.700022906521956
T24H10.5	53.0715568219007	-0.876667203954411	0.404339927358766	-0.93156074497733	0.351563577979123	0.70029683518233
C30F2.2	18.9427647662692	1.01057733119238	0.548328406427881	0.931152435670009	0.351774717909461	0.700642206745291
ZK105.12	6.42373930994865	-1.28355846952705	0.842491393611862	-0.930049227171139	0.352345597159995	0.701703932871649
E02H9.9	19.6545801177631	-0.931136664423731	0.463672841390187	-0.929829452876933	0.352459394158175	0.701855239552876
Y4C6B.7	827.725511794734	-0.72438584955424	0.241669756838828	-0.928481298153847	0.353157964477618	0.70309541324012
R07A4.2	67.2268195295577	1.10234406677907	0.648698500760487	0.92854240617626	0.353126281337726	0.70309541324012
HIS-11	776.619110861638	-1.23088275430705	0.78736679294959	-0.928262102049113	0.353271627533861	0.703246255325665
F25E5.8	1284.10962235575	0.66532119776122	0.178144982545366	0.928014897748354	0.353399841853106	0.703426028667605
R12C12.10	54.0608729333126	1.34974206826654	0.916174497745859	0.927489326931962	0.353672530756128	0.703893302578451
CLEC-258	147.609614659873	-1.57434030415756	1.1594192460303	-0.926619346570243	0.354124206440541	0.704716664763229
GRD-2	110.973367580777	1.37283218951068	0.9424814268489	0.926100148656421	0.354393936748955	0.70517781302277
F54D5.12	3028.25240223781	-0.78665114987134	0.309599604512135	-0.925876989807665	0.354509910638544	0.705332948613644
CNG-3	8.18131706647342	1.27643263575384	0.838730221273614	0.925723928934887	0.354589469019634	0.705415606410523
FBXA-193	124.87658364886	-0.876691940918674	0.407165209992629	-0.925157483188441	0.354883995731487	0.705811242705695
SRX-117	4.43195289365912	1.65097108830444	1.24412896825598	0.925122007180551	0.354902446822592	0.705811242705695
RBC-2	595.10676709235	0.635313688570426	0.146257550647418	0.925174036974174	0.354875386305686	0.705811242705695
C18F10.7	2098.20885120386	-0.713404201130632	0.230732719947021	-0.92489786962002	0.355019034889537	0.70596744861178
SRH-210	3.70098666864349	-1.77652315479084	1.3810323048823	-0.924325340021376	0.35531695333326	0.706484164042142
C54G7.1	8.32013324344126	1.2157503929597	0.77475998680654	0.923835000707672	0.355572229047577	0.70691599040453
